Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1996-12-01,0.0318,0.0001,0.0109,0.0018000000000000002,0.0029000000000000002,0.0001,0.0038,0.4036,0.006500000000000001,0.00030000000000000003,0.004,0.0083,0.0028,0.0004,0.00030000000000000003,0.0028,0.0035,0.0026000000000000003,0.0047,0.0002,0.0038,0.0018000000000000002,0.003,0.0005,0.0018000000000000002,0.007,0.0275,0.0002,0.0122,0.004200000000000001,0.0002,0.00030000000000000003,0.0017000000000000001,0.0028,0.0005,0.0,0.001,0.009000000000000001,0.0004,0.0002,0.0014,0.09290000000000001,0.0031000000000000003,0.0006000000000000001,0.0004,0.0009000000000000001,0.0023,0.0,0.0004,0.07300000000000001,0.0621
1997-01-01,0.0132,0.0002,0.006,0.0005,0.0018000000000000002,0.0,0.0117,0.3643,0.0054,0.0002,0.0009000000000000001,0.0115,0.0024000000000000002,0.0002,0.0007,0.0026000000000000003,0.008400000000000001,0.0006000000000000001,0.0032,0.00030000000000000003,0.0012000000000000001,0.001,0.0037,0.0013000000000000002,0.0002,0.0111,0.0205,0.0001,0.0044,0.0017000000000000001,0.0004,0.0001,0.0114,0.0005,0.0007,0.0,0.0012000000000000001,0.00030000000000000003,0.0002,0.0006000000000000001,0.0002,0.030000000000000002,0.0017000000000000001,0.0001,0.0004,0.0,0.0058000000000000005,0.0005,0.00030000000000000003,0.061200000000000004,0.027
1997-02-01,0.0098,0.0005,0.0014,0.00030000000000000003,0.0001,0.0,0.0031000000000000003,0.3604,0.0035,0.0016,0.001,0.02,0.0017000000000000001,0.0015,0.0006000000000000001,0.0008,0.0018000000000000002,0.0002,0.0035,0.0002,0.0008,0.006200000000000001,0.003,0.0005,0.0001,0.0047,0.013600000000000001,0.0001,0.0043,0.0023,0.0008,0.0,0.0015,0.0006000000000000001,0.0002,0.0001,0.0004,0.0002,0.00030000000000000003,0.0007,0.0002,0.0004,0.00030000000000000003,0.0001,0.0001,0.0002,0.0034000000000000002,0.0,0.00030000000000000003,0.0613,0.0154
1997-03-01,0.010700000000000001,0.0001,0.001,0.0005,0.0001,0.0,0.0002,0.3531,0.0055000000000000005,0.0001,0.0008,0.025900000000000003,0.0009000000000000001,0.0006000000000000001,0.0001,0.0012000000000000001,0.0005,0.0005,0.0012000000000000001,0.0,0.0,0.0009000000000000001,0.0013000000000000002,0.0001,0.0005,0.0047,0.013300000000000001,0.0004,0.011300000000000001,0.0002,0.0004,0.0001,0.0024000000000000002,0.0016,0.0,0.0,0.0012000000000000001,0.0004,0.0006000000000000001,0.0002,0.0004,0.0011,0.0004,0.0001,0.0001,0.0004,0.005,0.0001,0.0001,0.059300000000000005,0.0047
1997-04-01,0.0048000000000000004,0.0002,0.0002,0.0,0.0,0.0006000000000000001,0.0001,0.397,0.006200000000000001,0.0,0.0018000000000000002,0.0359,0.0004,0.0008,0.0008,0.0012000000000000001,0.0005,0.00030000000000000003,0.0011,0.00030000000000000003,0.0002,0.0008,0.0031000000000000003,0.0002,0.0012000000000000001,0.0057,0.0076,0.0002,0.0086,0.006,0.0,0.0001,0.0004,0.0018000000000000002,0.0005,0.0001,0.0059,0.00030000000000000003,0.0001,0.0002,0.0004,0.0008,0.0005,0.0,0.0006000000000000001,0.0014,0.0013000000000000002,0.0001,0.0,0.0631,0.0015
1997-05-01,0.0074,0.0005,0.0035,0.0004,0.0004,0.0,0.00030000000000000003,0.3301,0.0064,0.0004,0.002,0.0458,0.00030000000000000003,0.0007,0.0,0.0031000000000000003,0.0006000000000000001,0.0017000000000000001,0.0051,0.0,0.0006000000000000001,0.0002,0.0049,0.0,0.0011,0.006900000000000001,0.0039000000000000003,0.0005,0.0053,0.0012000000000000001,0.0,0.0001,0.00030000000000000003,0.001,0.0002,0.0,0.0012000000000000001,0.0002,0.0002,0.0005,0.0006000000000000001,0.00030000000000000003,0.0025,0.0,0.0001,0.0002,0.0009000000000000001,0.0,0.0,0.0621,0.001
1997-06-01,0.007,0.0012000000000000001,0.004200000000000001,0.0004,0.0001,0.0002,0.0002,0.2525,0.0044,0.0004,0.0012000000000000001,0.038200000000000005,0.0002,0.0007,0.0004,0.0028,0.0025,0.0008,0.0011,0.00030000000000000003,0.0015,0.0002,0.0086,0.0002,0.0006000000000000001,0.028900000000000002,0.007,0.0004,0.0011,0.0017000000000000001,0.0004,0.0,0.0007,0.0014,0.0004,0.0002,0.0,0.0023,0.00030000000000000003,0.0002,0.0011,0.0114,0.0017000000000000001,0.0004,0.0014,0.0006000000000000001,0.0009000000000000001,0.0,0.00030000000000000003,0.055,0.0041
1997-07-01,0.0095,0.0004,0.0005,0.0011,0.00030000000000000003,0.0001,0.0006000000000000001,0.18910000000000002,0.014400000000000001,0.0014,0.0006000000000000001,0.0409,0.00030000000000000003,0.0008,0.0033,0.0019,0.0017000000000000001,0.002,0.00030000000000000003,0.003,0.0005,0.00030000000000000003,0.0031000000000000003,0.0,0.002,0.0059,0.0027,0.0023,0.0009000000000000001,0.0012000000000000001,0.0002,0.0,0.0004,0.0015,0.0,0.0002,0.0005,0.0017000000000000001,0.0,0.0002,0.0004,0.0018000000000000002,0.0045000000000000005,0.0,0.0004,0.0008,0.0002,0.0019,0.00030000000000000003,0.058,0.001
1997-08-01,0.0164,0.0015,0.0019,0.0007,0.00030000000000000003,0.0007,0.00030000000000000003,0.39640000000000003,0.003,0.01,0.0009000000000000001,0.0392,0.0025,0.0001,0.0012000000000000001,0.010100000000000001,0.0024000000000000002,0.0057,0.0082,0.0006000000000000001,0.0013000000000000002,0.0004,0.0032,0.0006000000000000001,0.0004,0.0031000000000000003,0.003,0.0029000000000000002,0.0008,0.0077,0.0014,0.0017000000000000001,0.0021000000000000003,0.003,0.0008,0.0002,0.0013000000000000002,0.0055000000000000005,0.0011,0.0,0.0009000000000000001,0.0088,0.0014,0.0006000000000000001,0.0038,0.0023,0.0024000000000000002,0.0011,0.0,0.055200000000000006,0.0015
1997-09-01,0.01,0.00030000000000000003,0.0027,0.0,0.0,0.0,0.0,0.4151,0.0036000000000000003,0.0,0.0,0.0741,0.0008,0.0006000000000000001,0.0002,0.0008,0.0018000000000000002,0.0005,0.0006000000000000001,0.0,0.0004,0.0007,0.0016,0.0,0.0007,0.0035,0.0012000000000000001,0.0,0.0007,0.0019,0.0,0.0,0.0007,0.0013000000000000002,0.0,0.0002,0.0002,0.0009000000000000001,0.0,0.0,0.0002,0.0028,0.0007,0.0,0.0001,0.0001,0.0016,0.0,0.0001,0.049300000000000004,0.0033
1997-10-01,0.0066,0.0004,0.00030000000000000003,0.0,0.0002,0.0001,0.0,0.525,0.005,0.0013000000000000002,0.0,0.0461,0.0004,0.0053,0.0,0.001,0.0032,0.0004,0.0009000000000000001,0.0,0.00030000000000000003,0.0004,0.0091,0.0,0.0008,0.0024000000000000002,0.0013000000000000002,0.0006000000000000001,0.0027,0.0028,0.00030000000000000003,0.0011,0.0001,0.0015,0.0006000000000000001,0.0006000000000000001,0.0001,0.0007,0.0,0.0036000000000000003,0.0,0.007200000000000001,0.00030000000000000003,0.0006000000000000001,0.00030000000000000003,0.0002,0.0009000000000000001,0.0,0.0,0.040100000000000004,0.004
1997-11-01,0.016800000000000002,0.0001,0.0022,0.0,0.001,0.0,0.00030000000000000003,0.459,0.0044,0.0004,0.0002,0.0316,0.0006000000000000001,0.0012000000000000001,0.0,0.0013000000000000002,0.0022,0.001,0.0006000000000000001,0.0,0.0002,0.0002,0.005200000000000001,0.0001,0.0013000000000000002,0.0034000000000000002,0.0037,0.0001,0.0022,0.0005,0.0002,0.0002,0.0004,0.0028,0.0001,0.0,0.0002,0.0011,0.0001,0.0016,0.0004,0.0026000000000000003,0.0005,0.0,0.0004,0.0001,0.0017000000000000001,0.0,0.0001,0.0402,0.0057
1997-12-01,0.015300000000000001,0.0004,0.0028,0.0006000000000000001,0.0,0.0001,0.0001,0.38180000000000003,0.004,0.0004,0.0001,0.0268,0.0001,0.0005,0.0,0.0007,0.0012000000000000001,0.0004,0.0024000000000000002,0.0,0.00030000000000000003,0.001,0.0027,0.0002,0.0057,0.0028,0.0026000000000000003,0.001,0.0027,0.0012000000000000001,0.0006000000000000001,0.0001,0.0017000000000000001,0.0049,0.0,0.00030000000000000003,0.00030000000000000003,0.0006000000000000001,0.0,0.0,0.0002,0.0031000000000000003,0.0009000000000000001,0.0001,0.0033,0.0007,0.0016,0.0001,0.0002,0.0523,0.0043
1998-01-01,0.003,0.00030000000000000003,0.006500000000000001,0.002,0.0,0.0001,0.0002,0.35660000000000003,0.0082,0.0001,0.0006000000000000001,0.0238,0.0004,0.00030000000000000003,0.0001,0.0004,0.0005,0.0005,0.025900000000000003,0.0004,0.0008,0.0114,0.0022,0.00030000000000000003,0.0177,0.0061,0.005200000000000001,0.0019,0.013600000000000001,0.0035,0.0,0.0,0.009000000000000001,0.0268,0.0013000000000000002,0.0001,0.0002,0.0059,0.0006000000000000001,0.0004,0.0,0.001,0.0009000000000000001,0.0,0.0046,0.0117,0.0053,0.0173,0.0012000000000000001,0.0587,0.0071
1998-02-01,0.006200000000000001,0.0001,0.004,0.0012000000000000001,0.0009000000000000001,0.0001,0.0002,0.3022,0.0118,0.001,0.0011,0.0221,0.0005,0.0004,0.001,0.002,0.0009000000000000001,0.0023,0.0027,0.0,0.001,0.0,0.0155,0.00030000000000000003,0.00030000000000000003,0.0045000000000000005,0.0063,0.0007,0.031100000000000003,0.001,0.00030000000000000003,0.0001,0.0016,0.0082,0.0,0.0001,0.0005,0.0009000000000000001,0.0001,0.00030000000000000003,0.0012000000000000001,0.0013000000000000002,0.0008,0.0001,0.00030000000000000003,0.00030000000000000003,0.0009000000000000001,0.0001,0.0,0.0524,0.007200000000000001
1998-03-01,0.0102,0.00030000000000000003,0.0051,0.0002,0.0007,0.0002,0.0002,0.3111,0.011300000000000001,0.0007,0.0012000000000000001,0.0217,0.0027,0.0048000000000000004,0.0011,0.003,0.010100000000000001,0.0009000000000000001,0.0036000000000000003,0.0001,0.0015,0.0004,0.0354,0.0001,0.028900000000000002,0.0117,0.0063,0.0002,0.039,0.0058000000000000005,0.0007,0.0009000000000000001,0.0028,0.0043,0.00030000000000000003,0.0002,0.0015,0.0028,0.0011,0.0013000000000000002,0.0006000000000000001,0.0099,0.0005,0.0002,0.0028,0.001,0.0017000000000000001,0.001,0.001,0.0541,0.0135
1998-04-01,0.0194,0.0001,0.0026000000000000003,0.00030000000000000003,0.0,0.0006000000000000001,0.0033,0.3171,0.0067,0.0025,0.0058000000000000005,0.0146,0.00030000000000000003,0.0012000000000000001,0.0002,0.0008,0.0008,0.0,0.0004,0.0006000000000000001,0.0046,0.0001,0.0495,0.0004,0.0033,0.0037,0.0051,0.0001,0.0717,0.0005,0.0024000000000000002,0.0005,0.0038,0.0013000000000000002,0.0027,0.0001,0.0004,0.0022,0.0002,0.0011,0.0088,0.0032,0.0019,0.0,0.0021000000000000003,0.0001,0.0012000000000000001,0.00030000000000000003,0.0001,0.0516,0.0066
1998-05-01,0.0131,0.0013000000000000002,0.0014,0.00030000000000000003,0.0,0.0,0.0005,0.22840000000000002,0.0038,0.0005,0.0001,0.0137,0.0,0.0007,0.0,0.0007,0.0005,0.0004,0.0016,0.0001,0.0007,0.0005,0.1406,0.0,0.0,0.005200000000000001,0.0026000000000000003,0.0001,0.0488,0.0026000000000000003,0.0011,0.0002,0.0011,0.0007,0.0,0.00030000000000000003,0.0004,0.0036000000000000003,0.0002,0.0002,0.0,0.0008,0.0,0.0,0.00030000000000000003,0.0,0.0033,0.0,0.00030000000000000003,0.0212,0.0032
1998-06-01,0.025500000000000002,0.009600000000000001,0.0026000000000000003,0.0015,0.0004,0.0007,0.0004,0.20020000000000002,0.0038,0.0002,0.00030000000000000003,0.019200000000000002,0.0006000000000000001,0.004200000000000001,0.0001,0.0125,0.0033,0.0006000000000000001,0.0051,0.00030000000000000003,0.0004,0.00030000000000000003,0.40280000000000005,0.0028,0.0018000000000000002,0.009600000000000001,0.0027,0.0004,0.0565,0.0016,0.0007,0.0011,0.0024000000000000002,0.0002,0.0002,0.0324,0.0038,0.0309,0.0352,0.0006000000000000001,0.00030000000000000003,0.0032,0.0011,0.0005,0.0006000000000000001,0.0001,0.0047,0.0001,0.0006000000000000001,0.0761,0.0857
1998-07-01,0.0173,0.3942,0.0018000000000000002,0.0013000000000000002,0.0002,0.0,0.0,0.21810000000000002,0.0078000000000000005,0.006200000000000001,0.0011,0.0134,0.0023,0.0005,0.0,0.0699,0.0067,0.0006000000000000001,0.0054,0.0,0.0015,0.0026000000000000003,0.6247,0.0132,0.0123,0.0038,0.0011,0.0017000000000000001,0.0085,0.0001,0.00030000000000000003,0.0012000000000000001,0.0045000000000000005,0.0009000000000000001,0.0002,0.2097,0.007200000000000001,0.0776,0.0012000000000000001,0.0004,0.0,0.0004,0.0028,0.0,0.0002,0.0,0.0046,0.001,0.0017000000000000001,0.0859,0.0763
1998-08-01,0.019200000000000002,0.006200000000000001,0.0029000000000000002,0.0,0.0001,0.0,0.0004,0.18380000000000002,0.0025,0.039900000000000005,0.0,0.0137,0.002,0.0004,0.0001,0.0005,0.0029000000000000002,0.00030000000000000003,0.0057,0.0001,0.0002,0.0008,0.0023,0.008,0.0009000000000000001,0.0066,0.0016,0.0001,0.0123,0.0049,0.0008,0.0004,0.0079,0.0006000000000000001,0.0,0.0,0.002,0.0048000000000000004,0.0002,0.0009000000000000001,0.0013000000000000002,0.0022,0.0008,0.0001,0.0005,0.0001,0.0056,0.0005,0.0004,0.06860000000000001,0.024800000000000003
1998-09-01,0.0103,0.0024000000000000002,0.0025,0.0001,0.0,0.00030000000000000003,0.001,0.1386,0.0056,0.00030000000000000003,0.0007,0.0375,0.001,0.001,0.0,0.0011,0.0055000000000000005,0.0027,0.013300000000000001,0.0004,0.0005,0.0,0.003,0.1097,0.0018000000000000002,0.007500000000000001,0.0024000000000000002,0.0004,0.0038,0.0029000000000000002,0.0008,0.0002,0.0048000000000000004,0.0012000000000000001,0.0006000000000000001,0.0011,0.0025,0.0048000000000000004,0.0002,0.0012000000000000001,0.0007,0.003,0.0018000000000000002,0.0,0.002,0.0,0.0083,0.00030000000000000003,0.00030000000000000003,0.060000000000000005,0.0082
1998-10-01,0.0056,0.0029000000000000002,0.001,0.0014,0.00030000000000000003,0.0,0.0,0.1211,0.024800000000000003,0.0,0.0006000000000000001,0.056900000000000006,0.0004,0.00030000000000000003,0.0013000000000000002,0.0009000000000000001,0.0033,0.003,0.027100000000000003,0.0007,0.0004,0.0001,0.0036000000000000003,0.0,0.0088,0.0036000000000000003,0.002,0.001,0.0021000000000000003,0.0002,0.00030000000000000003,0.0,0.008700000000000001,0.0,0.0001,0.0005,0.0013000000000000002,0.0079,0.0,0.001,0.0031000000000000003,0.0032,0.0009000000000000001,0.0001,0.0045000000000000005,0.008400000000000001,0.0176,0.0008,0.0001,0.0519,0.0036000000000000003
1998-11-01,0.0051,0.0008,0.0018000000000000002,0.00030000000000000003,0.0001,0.0,0.0002,0.0852,0.0173,0.0007,0.0009000000000000001,0.0539,0.0005,0.00030000000000000003,0.00030000000000000003,0.0017000000000000001,0.0048000000000000004,0.0012000000000000001,0.0085,0.0,0.0004,0.0005,0.0023,0.0001,0.0032,0.0053,0.0032,0.0001,0.0079,0.0006000000000000001,0.0001,0.00030000000000000003,0.001,0.0001,0.0,0.0005,0.0008,0.0011,0.0,0.0004,0.0012000000000000001,0.00030000000000000003,0.0014,0.0002,0.004,0.0006000000000000001,0.003,0.0004,0.0,0.0565,0.0018000000000000002
1998-12-01,0.0066,0.0,0.0028,0.0008,0.0012000000000000001,0.0001,0.00030000000000000003,0.056400000000000006,0.0032,0.0009000000000000001,0.0053,0.0557,0.00030000000000000003,0.0005,0.0047,0.0256,0.0097,0.0015,0.005,0.0006000000000000001,0.0004,0.0,0.0037,0.0002,0.001,0.0076,0.0055000000000000005,0.0005,0.0228,0.0137,0.0001,0.0001,0.0014,0.00030000000000000003,0.0,0.0035,0.002,0.0025,0.0001,0.0031000000000000003,0.00030000000000000003,0.0017000000000000001,0.007500000000000001,0.0007,0.0086,0.0004,0.0011,0.0005,0.0,0.0665,0.0029000000000000002
1999-01-01,0.0128,0.0004,0.0007,0.00030000000000000003,0.0035,0.0,0.0001,0.024300000000000002,0.0049,0.003,0.022000000000000002,0.0675,0.0058000000000000005,0.0015,0.15660000000000002,0.1529,0.0224,0.0017000000000000001,0.006200000000000001,0.0053,0.0017000000000000001,0.0004,0.0086,0.0009000000000000001,0.0344,0.013000000000000001,0.0117,0.00030000000000000003,0.0222,0.097,0.0001,0.0001,0.0007,0.0002,0.0,0.042800000000000005,0.0161,0.0011,0.0006000000000000001,0.0057,0.0006000000000000001,0.0004,0.045200000000000004,0.01,0.0108,0.0018000000000000002,0.00030000000000000003,0.0055000000000000005,0.0007,0.0755,0.004
1999-02-01,0.0308,0.0,0.0007,0.00030000000000000003,0.0002,0.0,0.0005,0.0154,0.0032,0.0005,0.0017000000000000001,0.029300000000000003,0.00030000000000000003,0.0005,0.0009000000000000001,0.0005,0.010400000000000001,0.0002,0.0086,0.0,0.00030000000000000003,0.0001,0.0021000000000000003,0.0004,0.0013000000000000002,0.0061,0.006,0.0,0.030000000000000002,0.0164,0.0005,0.0,0.0043,0.0004,0.0001,0.0,0.0091,0.0016,0.0,0.001,0.00030000000000000003,0.0025,0.0017000000000000001,0.0014,0.0001,0.0,0.0006000000000000001,0.0022,0.0002,0.06670000000000001,0.004200000000000001
1999-03-01,0.0145,0.0006000000000000001,0.0032,0.00030000000000000003,0.0005,0.0018000000000000002,0.0002,0.0131,0.0041,0.0015,0.0009000000000000001,0.0081,0.001,0.0005,0.0009000000000000001,0.0009000000000000001,0.0195,0.0012000000000000001,0.0309,0.0001,0.0008,0.0004,0.0021000000000000003,0.0,0.0021000000000000003,0.0033,0.0025,0.003,0.023700000000000002,0.013800000000000002,0.0009000000000000001,0.0001,0.0012000000000000001,0.0001,0.0005,0.0012000000000000001,0.0182,0.0005,0.0004,0.0,0.0007,0.0027,0.0004,0.0022,0.0001,0.0024000000000000002,0.0009000000000000001,0.0009000000000000001,0.00030000000000000003,0.067,0.0012000000000000001
1999-04-01,0.0221,0.0022,0.0012000000000000001,0.0,0.0,0.0,0.0009000000000000001,0.0029000000000000002,0.0039000000000000003,0.0007,0.0001,0.0051,0.0,0.0006000000000000001,0.0002,0.0,0.028300000000000002,0.0001,0.0437,0.0,0.0002,0.0011,0.0014,0.0,0.0004,0.0043,0.0032,0.0034000000000000002,0.0011,0.0039000000000000003,0.0002,0.0004,0.0009000000000000001,0.0013000000000000002,0.0,0.0002,0.02,0.0032,0.0005,0.0,0.0005,0.0002,0.0007,0.0046,0.00030000000000000003,0.0006000000000000001,0.0008,0.008400000000000001,0.0,0.0538,0.0019
1999-05-01,0.0262,0.0011,0.0028,0.0005,0.0002,0.048400000000000006,0.0015,0.0031000000000000003,0.0067,0.0001,0.00030000000000000003,0.0043,0.0035,0.0002,0.0007,0.0009000000000000001,0.0236,0.0001,0.0275,0.0008,0.0005,0.003,0.002,0.0006000000000000001,0.0009000000000000001,0.007,0.007,0.008,0.0047,0.005200000000000001,0.0009000000000000001,0.0007,0.0007,0.0007,0.0005,0.0008,0.009000000000000001,0.0083,0.0007,0.0004,0.0012000000000000001,0.0008,0.0007,0.0012000000000000001,0.0008,0.0007,0.0034000000000000002,0.0015,0.00030000000000000003,0.056400000000000006,0.0016
1999-06-01,0.0268,0.00030000000000000003,0.0019,0.0001,0.0006000000000000001,0.005,0.00030000000000000003,0.0025,0.0083,0.0017000000000000001,0.0007,0.0035,0.0049,0.0001,0.0,0.0022,0.0078000000000000005,0.0011,0.0033,0.0001,0.0006000000000000001,0.0,0.0033,0.0001,0.0021000000000000003,0.007500000000000001,0.0039000000000000003,0.006900000000000001,0.0023,0.0006000000000000001,0.0001,0.0001,0.00030000000000000003,0.0007,0.0001,0.0,0.0038,0.002,0.0001,0.0011,0.0009000000000000001,0.0021000000000000003,0.0006000000000000001,0.0004,0.00030000000000000003,0.0,0.004,0.0,0.0001,0.06280000000000001,0.0022
1999-07-01,0.019,0.0008,0.0006000000000000001,0.00030000000000000003,0.0,0.0015,0.0,0.0037,0.006500000000000001,0.17470000000000002,0.001,0.003,0.010700000000000001,0.0002,0.0006000000000000001,0.004,0.0028,0.0027,0.0011,0.0001,0.0,0.0008,0.002,0.0001,0.0008,0.0095,0.0039000000000000003,0.0001,0.0034000000000000002,0.00030000000000000003,0.0002,0.0,0.0016,0.0005,0.0,0.0,0.0018000000000000002,0.00030000000000000003,0.0,0.0005,0.0016,0.0006000000000000001,0.0001,0.0012000000000000001,0.0014,0.0024000000000000002,0.0006000000000000001,0.0,0.0001,0.0646,0.0036000000000000003
1999-08-01,0.012100000000000001,0.0007,0.0009000000000000001,0.0039000000000000003,0.0005,0.0011,0.0006000000000000001,0.014,0.0037,0.1903,0.0018000000000000002,0.0011,0.0175,0.0009000000000000001,0.00030000000000000003,0.0026000000000000003,0.0088,0.0008,0.0016,0.0,0.0017000000000000001,0.0005,0.004,0.0025,0.0033,0.0161,0.0047,0.0009000000000000001,0.003,0.007,0.0002,0.0001,0.0004,0.0012000000000000001,0.00030000000000000003,0.0008,0.0021000000000000003,0.0038,0.0006000000000000001,0.0004,0.001,0.0018000000000000002,0.0007,0.0002,0.0008,0.0002,0.0024000000000000002,0.0002,0.0005,0.0648,0.0038
1999-09-01,0.006,0.0004,0.004200000000000001,0.0008,0.0001,0.0004,0.0027,0.0031000000000000003,0.0081,0.0013000000000000002,0.0004,0.008700000000000001,0.015000000000000001,0.0009000000000000001,0.0009000000000000001,0.0019,0.0122,0.0017000000000000001,0.0022,0.0002,0.0004,0.0004,0.0043,0.0085,0.0001,0.0222,0.0033,0.0054,0.0027,0.0044,0.0021000000000000003,0.0005,0.0014,0.00030000000000000003,0.0078000000000000005,0.0004,0.0026000000000000003,0.001,0.0039000000000000003,0.00030000000000000003,0.0016,0.0041,0.0027,0.0001,0.0006000000000000001,0.0007,0.0037,0.0015,0.002,0.0594,0.0015
1999-10-01,0.0091,0.0012000000000000001,0.0006000000000000001,0.0001,0.0,0.0001,0.0007,0.0009000000000000001,0.0033,0.0,0.001,0.0023,0.0068000000000000005,0.0002,0.0001,0.00030000000000000003,0.002,0.0005,0.0004,0.0,0.0001,0.00030000000000000003,0.0027,0.0001,0.0016,0.0403,0.0029000000000000002,0.0004,0.008400000000000001,0.0028,0.0004,0.0,0.0019,0.0002,0.0,0.0001,0.0024000000000000002,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0008,0.0001,0.0006000000000000001,0.0002,0.0,0.044000000000000004,0.0014
1999-11-01,0.006,0.0016,0.0008,0.0008,0.0001,0.0004,0.0009000000000000001,0.0027,0.0066,0.0002,0.0008,0.0031000000000000003,0.0059,0.0002,0.0001,0.0006000000000000001,0.0025,0.0008,0.0022,0.0002,0.0008,0.0476,0.0022,0.0002,0.002,0.0407,0.0027,0.0008,0.0047,0.0017000000000000001,0.002,0.0005,0.0045000000000000005,0.0006000000000000001,0.0,0.0,0.0026000000000000003,0.0002,0.0001,0.0011,0.0005,0.0006000000000000001,0.0012000000000000001,0.0001,0.001,0.0008,0.00030000000000000003,0.0007,0.0002,0.0504,0.0015
1999-12-01,0.0117,0.0005,0.0022,0.0007,0.0005,0.0001,0.0004,0.0066,0.0125,0.00030000000000000003,0.0019,0.0041,0.006,0.00030000000000000003,0.0001,0.0005,0.003,0.0006000000000000001,0.0032,0.0,0.0008,0.0071,0.0015,0.0004,0.0034000000000000002,0.039900000000000005,0.0011,0.0014,0.007500000000000001,0.001,0.0007,0.0,0.005200000000000001,0.0007,0.0,0.0001,0.0027,0.0014,0.0,0.00030000000000000003,0.0001,0.0016,0.0008,0.0001,0.0027,0.0005,0.0038,0.0001,0.0,0.049800000000000004,0.0008
2000-01-01,0.017400000000000002,0.0013000000000000002,0.0115,0.0009000000000000001,0.0004,0.0,0.0002,0.0131,0.0275,0.0,0.0162,0.0034000000000000002,0.009300000000000001,0.0002,0.00030000000000000003,0.0038,0.0068000000000000005,0.0022,0.0005,0.0,0.0018000000000000002,0.0001,0.0019,0.0008,0.0188,0.053200000000000004,0.0015,0.0079,0.011600000000000001,0.0008,0.0002,0.0,0.0017000000000000001,0.002,0.0004,0.001,0.0089,0.0037,0.0002,0.0008,0.0019,0.0005,0.0014,0.0001,0.0291,0.00030000000000000003,0.0012000000000000001,0.0007,0.0001,0.057300000000000004,0.0013000000000000002
2000-02-01,0.0135,0.0036000000000000003,0.0067,0.0002,0.0,0.0002,0.0004,0.0154,0.0173,0.00030000000000000003,0.0009000000000000001,0.0026000000000000003,0.008400000000000001,0.0007,0.0001,0.0058000000000000005,0.011000000000000001,0.0008,0.0033,0.0001,0.0034000000000000002,0.0004,0.0053,0.0,0.01,0.0674,0.0018000000000000002,0.0028,0.0106,0.0041,0.00030000000000000003,0.00030000000000000003,0.0007,0.0013000000000000002,0.00030000000000000003,0.0004,0.0054,0.0012000000000000001,0.0001,0.0008,0.0029000000000000002,0.0033,0.001,0.0,0.0007,0.0004,0.001,0.0063,0.0002,0.059800000000000006,0.001
2000-03-01,0.010100000000000001,0.0011,0.0066,0.00030000000000000003,0.0001,0.0,0.0,0.0099,0.0159,0.0002,0.0002,0.0013000000000000002,0.0142,0.0006000000000000001,0.0001,0.0067,0.004200000000000001,0.0005,0.0017000000000000001,0.0001,0.0,0.0001,0.0074,0.0001,0.0049,0.0743,0.0014,0.0002,0.005,0.0011,0.00030000000000000003,0.0001,0.0002,0.001,0.0002,0.0002,0.0006000000000000001,0.0014,0.0,0.0,0.0007,0.0071,0.0005,0.0002,0.0004,0.0001,0.0012000000000000001,0.0,0.0,0.0337,0.0038
2000-04-01,0.0162,0.007200000000000001,0.0408,0.0006000000000000001,0.0,0.0001,0.00030000000000000003,0.0034000000000000002,0.0317,0.0002,0.0037,0.0015,0.12890000000000001,0.0,0.00030000000000000003,0.036000000000000004,0.0028,0.0125,0.004200000000000001,0.0,0.0007,0.0011,0.018500000000000003,0.0001,0.014400000000000001,0.1327,0.0205,0.0004,0.0098,0.015700000000000002,0.0001,0.0002,0.0004,0.0011,0.0,0.0018000000000000002,0.0002,0.0002,0.0001,0.0001,0.0049,0.15710000000000002,0.1338,0.0008,0.0005,0.0001,0.019200000000000002,0.043000000000000003,0.0001,0.0346,0.0257
2000-05-01,0.011600000000000001,0.0045000000000000005,0.019,0.0001,0.0,0.0,0.0002,0.008,0.029500000000000002,0.0001,0.0012000000000000001,0.0025,0.0912,0.0006000000000000001,0.0004,0.0753,0.0048000000000000004,0.010700000000000001,0.0049,0.00030000000000000003,0.002,0.0017000000000000001,0.0932,0.0026000000000000003,0.011600000000000001,0.1728,0.0188,0.0012000000000000001,0.0114,0.0035,0.0006000000000000001,0.001,0.0018000000000000002,0.0012000000000000001,0.0002,0.0009000000000000001,0.0002,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,0.0045000000000000005,0.2977,0.0664,0.0,0.0008,0.0002,0.0032,0.0018000000000000002,0.002,0.025,0.0485
